,log2FC
387267,-0.14075666491064776
100616256,-0.14082087251265651
1015,-0.14094547959413273
26164,-0.14096805426526338
105369828,-0.14098553771989053
101927211,-0.14099795458479014
197370,-0.14099836405306831
1213,-0.14099839321407792
79661,-0.14107984212789582
9972,-0.1411034417235708
81573,-0.14113577647589004
139425,-0.14123332873101235
441687,-0.14125007857432825
5870,-0.14125065354104294
107985783,-0.14125289131033947
142683,-0.14128576642146484
387715,-0.1413412895247843
7936,-0.14147784428123167
54344,-0.14162014913677368
101927423,-0.14180209971878144
100033415,-0.14180706192893044
105379143,-0.14181558927995708
100129617,-0.14190392576438837
100996717,-0.1419129663353349
23557,-0.14196332129432054
103611157,-0.14202203856555196
135458,-0.14214874682853296
107985120,-0.14219182201990366
84504,-0.1422260582822359
105377046,-0.14226345368593396
100533107,-0.14230449745338625
401232,-0.1423929285678014
399959,-0.14242880321336404
100,-0.14248108511406876
162968,-0.14255335097360966
23026,-0.14271071027349702
102465533,-0.1427204546765739
400752,-0.1427204546765739
105375964,-0.1427204546765739
729870,-0.1427204546765739
119180,-0.1427204546765739
112268027,-0.1427204546765739
101928963,-0.1427204546765739
100130075,-0.1427204546765739
728369,-0.1427204546765739
101927323,-0.1427204546765739
221927,-0.14277409997549917
1804,-0.14278433361224785
133746,-0.14297829656629268
5394,-0.14299641456549494
57153,-0.14304318702073004
1848,-0.1431334654898393
107985541,-0.14316914510776746
154467,-0.14335673901171386
54938,-0.1434219362092275
7707,-0.14348563823837956
325,-0.14351878851243083
767597,-0.14351878851243083
283471,-0.14357458626584063
22828,-0.14359312923110323
8637,-0.14365237597959268
79788,-0.1436697823716706
7767,-0.14371555164413863
5986,-0.1437177424715932
406887,-0.14373204536276196
58493,-0.14406633426487137
101927642,-0.14408750006555965
105375929,-0.14408750006555965
317716,-0.14408750006555965
105370016,-0.14408750006555965
107986229,-0.14408750006555965
105369756,-0.14408750006555965
105369881,-0.14408750006555965
105372714,-0.14408750006555965
105372161,-0.14408750006555965
112268425,-0.14408750006555965
102724643,-0.14408750006555965
105373700,-0.14408750006555965
64735,-0.14408750006555965
285375,-0.14408750006555965
105375870,-0.14408750006555965
730811,-0.14408750006555965
105375373,-0.14408750006555965
107984175,-0.14408750006555965
105370074,-0.14408750006555965
105371310,-0.14408750006555965
100507194,-0.14408750006555965
101927653,-0.14408750006555965
100302147,-0.14408750006555965
105375749,-0.14408750006555965
105377390,-0.14408750006555965
105374885,-0.14408750006555965
375940,-0.14408750006555965
105379073,-0.14408750006555965
105369855,-0.14408750006555965
105372622,-0.14408750006555965
105374059,-0.14408750006555965
105377389,-0.14408750006555965
105375113,-0.14408750006555965
102216268,-0.14408750006555965
105370135,-0.14408750006555965
100302141,-0.14408750006555965
105378851,-0.14408750006555965
102800314,-0.14408750006555965
105373404,-0.14408750006555965
102465878,-0.14408750006555965
107985464,-0.14408750006555965
100128988,-0.14408750006555965
105372502,-0.14408750006555965
105378850,-0.14408750006555965
105370159,-0.14408750006555965
105373979,-0.14408750006555965
107986228,-0.14408750006555965
105370450,-0.14408750006555965
105372643,-0.14408750006555965
102724572,-0.14408750006555965
100505545,-0.14408750006555965
102723749,-0.14408750006555965
105377168,-0.14408750006555965
105369990,-0.14408750006555965
791231,-0.14408750006555965
105378407,-0.14408750006555965
100189161,-0.14408750006555965
101929374,-0.14408750006555965
105378770,-0.14408750006555965
105378399,-0.14408750006555965
105375974,-0.14408750006555965
101927555,-0.14408750006555965
646736,-0.14408750006555965
100126307,-0.14408750006555965
105374516,-0.14408750006555965
107987053,-0.14408750006555965
105375767,-0.14408750006555965
414201,-0.14408750006555965
105374016,-0.14408750006555965
107986262,-0.14408750006555965
727915,-0.14408750006555965
100507064,-0.14408750006555965
105372620,-0.14408750006555965
105370638,-0.14408750006555965
101928782,-0.14408750006555965
101927922,-0.14408750006555965
107986487,-0.14408750006555965
105369886,-0.14408750006555965
105370126,-0.14408750006555965
101928154,-0.14408750006555965
107986309,-0.14408750006555965
105373536,-0.14408750006555965
102723368,-0.14408750006555965
105377928,-0.14408750006555965
105370119,-0.14408750006555965
100302205,-0.14408750006555965
101927109,-0.14408750006555965
100506555,-0.14408750006555965
105372219,-0.14408750006555965
338005,-0.14408750006555965
105372547,-0.14408750006555965
105372566,-0.14408750006555965
105373518,-0.14408750006555965
105371245,-0.14408750006555965
100616264,-0.14408750006555965
105377716,-0.14408750006555965
102724847,-0.14408750006555965
647012,-0.14408750006555965
105375641,-0.14408750006555965
285000,-0.14408750006555965
101928902,-0.14408750006555965
105376437,-0.14408750006555965
105376673,-0.14408750006555965
107985420,-0.14408750006555965
400622,-0.14408750006555965
107986549,-0.14408750006555965
105375049,-0.14408750006555965
105379078,-0.14408750006555965
101927419,-0.14408750006555965
113218484,-0.14408750006555965
105372907,-0.14408750006555965
105372212,-0.14408750006555965
105373614,-0.14408750006555965
101926975,-0.14408750006555965
102724407,-0.14408750006555965
105616916,-0.14408750006555965
113839523,-0.14408750006555965
105373600,-0.14408750006555965
105369146,-0.14408750006555965
105375686,-0.14408750006555965
100302131,-0.14408750006555965
101927467,-0.14408750006555965
102723596,-0.14408750006555965
105376475,-0.14408750006555965
105371173,-0.14408750006555965
105372170,-0.14408750006555965
283045,-0.14408750006555965
105376692,-0.14408750006555965
100287792,-0.14408750006555965
100422992,-0.14408750006555965
101927404,-0.14408750006555965
107985751,-0.14408750006555965
574459,-0.14408750006555965
100113403,-0.14408750006555965
107985372,-0.14408750006555965
107984525,-0.14408750006555965
105371950,-0.14408750006555965
105372576,-0.14408750006555965
105375738,-0.14408750006555965
105376942,-0.14408750006555965
107984217,-0.14408750006555965
107985449,-0.14408750006555965
105376672,-0.14408750006555965
101928922,-0.14408750006555965
105369913,-0.14408750006555965
100189082,-0.14408750006555965
107985126,-0.14408750006555965
107986001,-0.14408750006555965
105376461,-0.14408750006555965
105370102,-0.14408750006555965
105373115,-0.14408750006555965
107986773,-0.14408750006555965
105370634,-0.14408750006555965
105376466,-0.14408750006555965
105373966,-0.14408750006555965
390502,-0.14408750006555965
105372530,-0.14408750006555965
100505826,-0.14408750006555965
338653,-0.14408750006555965
107987334,-0.14408750006555965
105378043,-0.14408750006555965
28909,-0.14408750006555965
103344930,-0.14408750006555965
105378066,-0.14408750006555965
105379167,-0.14408750006555965
107987220,-0.14408750006555965
104798195,-0.14408750006555965
105375302,-0.14408750006555965
101929088,-0.14408750006555965
60467,-0.14408750006555965
105373461,-0.14408750006555965
107987247,-0.14408750006555965
103504739,-0.14408750006555965
647107,-0.14408750006555965
105376639,-0.14408750006555965
102724890,-0.14408750006555965
105375601,-0.14408750006555965
100302146,-0.14408750006555965
105373745,-0.14408750006555965
105372760,-0.14408750006555965
107985959,-0.14408750006555965
105377777,-0.14408750006555965
102724502,-0.14408750006555965
101927421,-0.14408750006555965
105374490,-0.14408750006555965
107986179,-0.14408750006555965
105379351,-0.14408750006555965
107986781,-0.14408750006555965
100132735,-0.14408750006555965
105372757,-0.14408750006555965
105374934,-0.14408750006555965
100189317,-0.14408750006555965
100500876,-0.14408750006555965
107986618,-0.14408750006555965
105377846,-0.14408750006555965
105377613,-0.14408750006555965
105375296,-0.14408750006555965
107984728,-0.14408750006555965
105371349,-0.14408750006555965
105374948,-0.14408750006555965
105374189,-0.14408750006555965
554212,-0.14408750006555965
105375314,-0.14408750006555965
105376030,-0.14408750006555965
107985249,-0.14408750006555965
100288323,-0.14408750006555965
105375820,-0.14408750006555965
105375812,-0.14408750006555965
105370373,-0.14408750006555965
101927619,-0.14408750006555965
105370311,-0.14408750006555965
103752554,-0.14408750006555965
105370187,-0.14408750006555965
100507661,-0.14408750006555965
100507362,-0.14408750006555965
105370314,-0.14408750006555965
107986330,-0.14408750006555965
105375015,-0.14408750006555965
102723948,-0.14408750006555965
102724900,-0.14408750006555965
414319,-0.14408750006555965
105369406,-0.14408750006555965
107984028,-0.14408750006555965
112268194,-0.14408750006555965
104326193,-0.14408750006555965
105372727,-0.14408750006555965
105370366,-0.14408750006555965
102724489,-0.14408750006555965
107986380,-0.14408750006555965
101927866,-0.14408750006555965
100874128,-0.14408750006555965
101928616,-0.14408750006555965
105375101,-0.14408750006555965
105379242,-0.14408750006555965
107986722,-0.14408750006555965
102466519,-0.14408750006555965
100506050,-0.14408750006555965
100874079,-0.14408750006555965
101928582,-0.14408750006555965
105373444,-0.14408750006555965
100302127,-0.14408750006555965
106144568,-0.14408750006555965
105375272,-0.14408750006555965
100422908,-0.14408750006555965
105374598,-0.14408750006555965
105371333,-0.14408750006555965
105374276,-0.14408750006555965
105375241,-0.14408750006555965
105376593,-0.14408750006555965
100189401,-0.14408750006555965
374890,-0.14408750006555965
105373288,-0.14408750006555965
103752583,-0.14408750006555965
100616312,-0.14408750006555965
105372324,-0.14408750006555965
107986523,-0.14408750006555965
101930162,-0.14408750006555965
105379547,-0.14408750006555965
107985883,-0.14408750006555965
105369466,-0.14408750006555965
105374124,-0.14408750006555965
105370251,-0.14408750006555965
107984411,-0.14408750006555965
105374172,-0.14408750006555965
107987035,-0.14408750006555965
107986204,-0.14408750006555965
105374381,-0.14408750006555965
107984414,-0.14408750006555965
105370873,-0.14408750006555965
100506317,-0.14408750006555965
105379712,-0.14408750006555965
102723740,-0.14408750006555965
105370767,-0.14408750006555965
105371660,-0.14408750006555965
107984725,-0.14408750006555965
101929492,-0.14408750006555965
730100,-0.14408750006555965
646522,-0.14408750006555965
101928509,-0.14408750006555965
105370934,-0.14408750006555965
105377799,-0.14408750006555965
105376603,-0.14408750006555965
245913,-0.14408750006555965
100189352,-0.14408750006555965
107985662,-0.14408750006555965
107983966,-0.14408750006555965
100189049,-0.14408750006555965
107985916,-0.14408750006555965
105377761,-0.14408750006555965
284688,-0.14408750006555965
107984979,-0.14408750006555965
102723305,-0.14408750006555965
105374495,-0.14408750006555965
100505547,-0.14408750006555965
105369623,-0.14408750006555965
105374803,-0.14408750006555965
105378882,-0.14408750006555965
105376273,-0.14408750006555965
105369451,-0.14408750006555965
105379586,-0.14408750006555965
105369458,-0.14408750006555965
105370269,-0.14408750006555965
105370264,-0.14408750006555965
123283,-0.14442997402698943
813,-0.14444336816838366
8350,-0.14454511403649217
55728,-0.1447604660924
102465977,-0.1448534156347152
139804,-0.14492395452489237
105369435,-0.14496133777681197
5428,-0.1449962846430708
445372,-0.1450103226333983
645402,-0.14506448535987904
285429,-0.14511764775890335
160140,-0.14519493336248068
340654,-0.14519584734598823
101929494,-0.14520481977471733
107985931,-0.14521273589737138
439949,-0.14522025507416902
50484,-0.14527015498049245
101928448,-0.14533170789602923
105378345,-0.14533170789602923
57489,-0.1453956938225982
285780,-0.1454545454545454
102465441,-0.1454545454545454
731223,-0.1454545454545454
28612,-0.1454545454545454
105377665,-0.1454545454545454
407029,-0.1454545454545454
105376217,-0.1454545454545454
105370787,-0.1454545454545454
105374944,-0.1454545454545454
105373804,-0.1454545454545454
105378479,-0.1454545454545454
100422943,-0.1454545454545454
693193,-0.1454545454545454
105371793,-0.1454545454545454
339874,-0.14554778118294154
64750,-0.14556743834682528
29777,-0.14560975263862375
9547,-0.14567259821339817
107986065,-0.1456796780645977
113189,-0.14581644591615195
2250,-0.1458207061617336
441454,-0.14584817486438872
339287,-0.14591063119226355
445577,-0.14596220280965877
377677,-0.146002193038842
9656,-0.14606940789031597
337867,-0.14608672376949805
10489,-0.14611209733165964
390436,-0.14612317473250946
105372040,-0.14612317473250946
25763,-0.14612317473250946
102724341,-0.14612317473250946
401613,-0.14612317473250946
100506530,-0.14612317473250946
5369,-0.14612317473250946
105369999,-0.14612317473250946
7884,-0.1461786589004106
200734,-0.14633347033337962
65975,-0.14642252464525463
107984311,-0.14646613614073367
107985067,-0.14646613614073367
100132932,-0.14646613614073367
166815,-0.14647368893348833
285605,-0.14652910549146192
2159,-0.14660070542108006
55719,-0.14661106953741765
286122,-0.14668249606336303
163223,-0.14671425217366352
153163,-0.14673069670146877
9415,-0.14684789875896342
105372826,-0.14696097225941673
101928147,-0.1470476133996388
3187,-0.14705487621350066
728448,-0.14707998295458236
112268124,-0.14712712120834315
781,-0.14717567685077348
100616393,-0.14727028127472508
2560,-0.1473559792647996
11273,-0.1473928040682555
7746,-0.14742663304616954
7562,-0.14742801743311063
81850,-0.14746677169436895
257218,-0.14748231457122785
27102,-0.1475595900115234
152518,-0.14765590340666712
2998,-0.14767499694679964
6205,-0.14769371407589382
6406,-0.14793891055268893
100129940,-0.1479497868537898
101928711,-0.14807442640871638
105376512,-0.1481310948604313
115653,-0.1482508641593261
100302196,-0.14828187196091314
102546294,-0.14850181080768332
4007,-0.148515581625281
90203,-0.14854759041527288
5968,-0.14863732666371077
105374347,-0.14863732666371077
391518,-0.14863732666371077
100874090,-0.14863732666371077
5244,-0.14864804578732116
6760,-0.14865732923256658
202658,-0.14875687383673775
124936,-0.14881189234550085
3816,-0.1488139319148214
1811,-0.148842583363062
5927,-0.14895100987494025
127069,-0.14908601709490443
55621,-0.1492186628760006
6249,-0.14928759125585955
493900,-0.14931553353207194
3508,-0.14933858587927595
22913,-0.14936782695037287
3636,-0.14944184324448528
2098,-0.1495486492347844
151171,-0.14969506303738833
101929031,-0.14969506303738833
107986756,-0.14969506303738833
819,-0.1497551115105349
54852,-0.1497926765162525
100873921,-0.14981622735981004
441123,-0.14981904379639
55374,-0.14994801207272346
388015,-0.14998349542940037
22890,-0.14999818128725018
101927789,-0.1500975424925901
89941,-0.15020229761615056
85290,-0.15026659102709827
9639,-0.15031838546900822
402,-0.15040663097721918
441317,-0.1504982097296157
56970,-0.15051214604309493
56676,-0.15055769906310257
105377540,-0.1506564035977156
4702,-0.15071008866203073
145270,-0.15086216056007506
692247,-0.1509071033822491
107984026,-0.15091238000079876
442907,-0.15103232159331648
474170,-0.1510372825394839
105374270,-0.15106210842637413
11282,-0.1510745329109202
768212,-0.15112169176185408
80039,-0.1512095030631091
100101478,-0.15128037403704964
3010,-0.15146115121437376
642826,-0.15149602716781274
203238,-0.15149620438723854
107987071,-0.15163363641608418
101928545,-0.15163363641608418
